start_time,end_time,peak_time,peak_flux,activity_level,confidence,duration_minutes
2026-06-05 01:54:56,2026-06-05 01:54:56,2026-06-05 01:54:56,10.0,2,61,0.0
2026-06-05 01:55:04,2026-06-05 01:55:04,2026-06-05 01:55:04,9.0,1,59,0.0
2026-06-05 01:55:35,2026-06-05 01:55:35,2026-06-05 01:55:35,10.0,2,62,0.0
2026-06-05 01:55:43,2026-06-05 01:55:43,2026-06-05 01:55:43,9.0,1,59,0.0
2026-06-05 01:55:45,2026-06-05 01:55:45,2026-06-05 01:55:45,19.0,2,64,0.0
2026-06-05 01:55:51,2026-06-05 01:56:06,2026-06-05 01:56:06,15.0,1,60,0.25
2026-06-05 01:56:15,2026-06-05 01:56:15,2026-06-05 01:56:15,11.0,2,62,0.0
2026-06-05 01:56:22,2026-06-05 01:56:22,2026-06-05 01:56:22,9.0,1,60,0.0
2026-06-05 01:56:39,2026-06-05 01:56:55,2026-06-05 01:56:39,13.0,2,64,0.27
2026-06-05 01:57:09,2026-06-05 01:57:09,2026-06-05 01:57:09,14.0,1,56,0.0
2026-06-05 01:57:19,2026-06-05 01:57:19,2026-06-05 01:57:19,12.0,2,61,0.0
2026-06-05 01:57:21,2026-06-05 01:57:34,2026-06-05 01:57:26,16.0,1,60,0.22
2026-06-05 01:57:35,2026-06-05 01:57:35,2026-06-05 01:57:35,16.0,2,62,0.0
2026-06-05 01:57:37,2026-06-05 01:57:41,2026-06-05 01:57:41,16.0,1,60,0.07
2026-06-05 01:57:42,2026-06-05 01:57:42,2026-06-05 01:57:42,17.0,2,64,0.0
2026-06-05 01:57:48,2026-06-05 01:57:48,2026-06-05 01:57:48,13.0,1,60,0.0
2026-06-05 01:57:57,2026-06-05 01:57:57,2026-06-05 01:57:57,13.0,2,61,0.0
2026-06-05 01:58:05,2026-06-05 01:58:05,2026-06-05 01:58:05,12.0,1,60,0.0
2026-06-05 01:58:12,2026-06-05 01:58:29,2026-06-05 01:58:29,17.0,2,65,0.28
2026-06-05 01:58:32,2026-06-05 01:58:37,2026-06-05 01:58:32,17.0,1,58,0.08
2026-06-05 01:58:44,2026-06-05 01:58:44,2026-06-05 01:58:44,20.0,3,69,0.0
2026-06-05 01:58:52,2026-06-05 01:58:52,2026-06-05 01:58:52,16.0,2,64,0.0
2026-06-05 01:58:58,2026-06-05 01:58:58,2026-06-05 01:58:58,20.0,1,60,0.0
2026-06-05 01:59:00,2026-06-05 01:59:08,2026-06-05 01:59:08,17.0,2,64,0.13
2026-06-05 01:59:11,2026-06-05 01:59:13,2026-06-05 01:59:11,20.0,1,58,0.03
2026-06-05 01:59:15,2026-06-05 01:59:15,2026-06-05 01:59:15,17.0,3,66,0.0
2026-06-05 01:59:24,2026-06-05 01:59:45,2026-06-05 01:59:29,24.0,1,60,0.35
2026-06-05 01:59:48,2026-06-05 01:59:48,2026-06-05 01:59:48,24.0,3,70,0.0
2026-06-05 02:00:04,2026-06-05 02:00:04,2026-06-05 02:00:04,15.0,2,62,0.0
2026-06-05 02:00:12,2026-06-05 02:00:18,2026-06-05 02:00:18,17.0,1,59,0.1
2026-06-05 02:00:19,2026-06-05 02:00:19,2026-06-05 02:00:19,28.0,3,66,0.0
2026-06-05 02:00:21,2026-06-05 02:00:21,2026-06-05 02:00:21,23.0,1,59,0.0
2026-06-05 02:00:26,2026-06-05 02:00:26,2026-06-05 02:00:26,18.0,2,61,0.0
2026-06-05 02:00:33,2026-06-05 02:00:33,2026-06-05 02:00:33,22.0,1,59,0.0
2026-06-05 02:00:41,2026-06-05 02:00:41,2026-06-05 02:00:41,22.0,2,65,0.0
2026-06-05 02:00:42,2026-06-05 02:00:49,2026-06-05 02:00:42,21.0,1,58,0.12
2026-06-05 02:00:56,2026-06-05 02:00:56,2026-06-05 02:00:56,20.0,2,63,0.0
2026-06-05 02:01:04,2026-06-05 02:01:04,2026-06-05 02:01:04,17.0,1,57,0.0
2026-06-05 02:01:12,2026-06-05 02:01:12,2026-06-05 02:01:12,22.0,2,63,0.0
2026-06-05 02:01:15,2026-06-05 02:01:21,2026-06-05 02:01:15,24.0,1,59,0.1
2026-06-05 02:01:28,2026-06-05 02:01:52,2026-06-05 02:01:28,21.0,2,64,0.4
2026-06-05 02:01:57,2026-06-05 02:02:20,2026-06-05 02:02:06,26.0,1,60,0.38
2026-06-05 02:02:21,2026-06-05 02:02:21,2026-06-05 02:02:21,26.0,2,64,0.0
2026-06-05 02:02:29,2026-06-05 02:02:29,2026-06-05 02:02:29,19.0,1,57,0.0
2026-06-05 02:02:37,2026-06-05 02:02:37,2026-06-05 02:02:37,23.0,2,62,0.0
2026-06-05 02:02:45,2026-06-05 02:03:00,2026-06-05 02:02:45,27.0,1,59,0.25
2026-06-05 02:03:01,2026-06-05 02:03:11,2026-06-05 02:03:08,31.0,2,62,0.17
2026-06-05 02:03:30,2026-06-05 02:03:32,2026-06-05 02:03:32,30.0,1,58,0.03
2026-06-05 02:04:12,2026-06-05 02:04:12,2026-06-05 02:04:12,25.0,2,62,0.0
2026-06-05 02:04:28,2026-06-05 02:04:58,2026-06-05 02:04:43,25.0,1,60,0.5
2026-06-05 02:05:07,2026-06-05 02:05:07,2026-06-05 02:05:07,25.0,2,62,0.0
2026-06-05 02:05:23,2026-06-05 02:05:29,2026-06-05 02:05:23,31.0,1,59,0.1
2026-06-05 02:05:31,2026-06-05 02:05:31,2026-06-05 02:05:31,26.0,2,62,0.0
2026-06-05 02:05:37,2026-06-05 02:06:02,2026-06-05 02:06:02,33.0,1,60,0.42
2026-06-05 02:06:10,2026-06-05 02:06:10,2026-06-05 02:06:10,31.0,3,68,0.0
2026-06-05 02:06:12,2026-06-05 02:07:11,2026-06-05 02:06:23,31.0,1,58,0.98
2026-06-05 02:07:19,2026-06-05 02:07:19,2026-06-05 02:07:19,28.0,2,62,0.0
2026-06-05 02:07:27,2026-06-05 02:07:34,2026-06-05 02:07:34,35.0,1,59,0.12
2026-06-05 02:07:42,2026-06-05 02:08:22,2026-06-05 02:07:42,33.0,2,64,0.67
2026-06-05 02:08:31,2026-06-05 02:08:47,2026-06-05 02:08:31,28.0,1,60,0.27
2026-06-05 02:08:55,2026-06-05 02:08:55,2026-06-05 02:08:55,38.0,3,67,0.0
2026-06-05 02:09:19,2026-06-05 02:09:19,2026-06-05 02:09:19,23.0,1,57,0.0
2026-06-05 02:09:29,2026-06-05 02:09:29,2026-06-05 02:09:29,38.0,2,61,0.0
2026-06-05 02:09:34,2026-06-05 02:09:34,2026-06-05 02:09:34,27.0,1,58,0.0
2026-06-05 02:10:18,2026-06-05 02:10:55,2026-06-05 02:10:18,25.0,2,62,0.62
2026-06-05 02:11:42,2026-06-05 02:13:29,2026-06-05 02:13:05,27.0,1,60,1.78
2026-06-05 02:13:53,2026-06-05 02:14:00,2026-06-05 02:14:00,31.0,2,62,0.12
2026-06-05 02:14:08,2026-06-05 02:14:48,2026-06-05 02:14:08,20.0,1,59,0.67
2026-06-05 02:14:56,2026-06-05 02:14:56,2026-06-05 02:14:56,21.0,2,62,0.0
2026-06-05 02:15:00,2026-06-05 02:15:04,2026-06-05 02:15:00,24.0,1,58,0.07
2026-06-05 02:15:11,2026-06-05 02:15:11,2026-06-05 02:15:11,19.0,2,60,0.0
2026-06-05 02:15:20,2026-06-05 02:15:51,2026-06-05 02:15:51,17.0,1,59,0.52
2026-06-05 02:16:14,2026-06-05 02:16:14,2026-06-05 02:16:14,20.0,2,63,0.0
2026-06-05 02:16:22,2026-06-05 02:16:22,2026-06-05 02:16:22,16.0,1,60,0.0
2026-06-05 02:16:30,2026-06-05 02:17:15,2026-06-05 02:16:30,26.0,2,63,0.75
2026-06-05 02:17:25,2026-06-05 02:17:25,2026-06-05 02:17:25,22.0,1,57,0.0
2026-06-05 02:17:38,2026-06-05 02:17:38,2026-06-05 02:17:38,22.0,3,68,0.0
2026-06-05 02:17:46,2026-06-05 02:17:46,2026-06-05 02:17:46,12.0,1,56,0.0
2026-06-05 02:17:53,2026-06-05 02:17:53,2026-06-05 02:17:53,17.0,2,62,0.0
2026-06-05 02:18:10,2026-06-05 02:18:10,2026-06-05 02:18:10,16.0,1,58,0.0
2026-06-05 02:18:18,2026-06-05 02:18:18,2026-06-05 02:18:18,20.0,2,65,0.0
2026-06-05 02:18:26,2026-06-05 02:18:32,2026-06-05 02:18:32,21.0,1,57,0.1
2026-06-05 02:18:42,2026-06-05 02:18:42,2026-06-05 02:18:42,20.0,2,64,0.0
2026-06-05 02:18:52,2026-06-05 02:19:24,2026-06-05 02:19:14,25.0,1,60,0.53
2026-06-05 02:19:28,2026-06-05 02:19:42,2026-06-05 02:19:42,31.0,2,64,0.23
2026-06-05 02:19:44,2026-06-05 02:19:47,2026-06-05 02:19:44,25.0,1,58,0.05
2026-06-05 02:20:00,2026-06-05 02:20:00,2026-06-05 02:20:00,25.0,2,64,0.0
2026-06-05 02:20:08,2026-06-05 02:20:14,2026-06-05 02:20:08,27.0,1,58,0.1
2026-06-05 02:20:16,2026-06-05 02:20:16,2026-06-05 02:20:16,23.0,2,62,0.0
2026-06-05 02:20:22,2026-06-05 02:20:22,2026-06-05 02:20:22,33.0,1,60,0.0
2026-06-05 02:20:31,2026-06-05 02:20:31,2026-06-05 02:20:31,26.0,2,62,0.0
2026-06-05 02:20:32,2026-06-05 02:20:32,2026-06-05 02:20:32,28.0,1,59,0.0
2026-06-05 02:20:46,2026-06-05 02:20:48,2026-06-05 02:20:46,35.0,2,61,0.03
2026-06-05 02:21:02,2026-06-05 02:21:09,2026-06-05 02:21:02,29.0,1,60,0.12
2026-06-05 02:21:18,2026-06-05 02:21:41,2026-06-05 02:21:41,29.0,2,65,0.38
2026-06-05 02:21:51,2026-06-05 02:21:51,2026-06-05 02:21:51,32.0,1,59,0.0
2026-06-05 02:21:55,2026-06-05 02:21:55,2026-06-05 02:21:55,27.0,2,62,0.0
2026-06-05 02:22:03,2026-06-05 02:24:08,2026-06-05 02:22:19,31.0,1,59,2.08
2026-06-05 02:24:25,2026-06-05 02:24:33,2026-06-05 02:24:25,26.0,2,64,0.13
2026-06-05 02:25:25,2026-06-05 02:25:25,2026-06-05 02:25:25,19.0,1,59,0.0
2026-06-05 02:25:55,2026-06-05 02:25:55,2026-06-05 02:25:55,7.0,2,62,0.0
2026-06-05 02:26:11,2026-06-05 02:26:57,2026-06-05 02:26:11,23.0,1,59,0.77
2026-06-05 02:26:59,2026-06-05 02:27:31,2026-06-05 02:26:59,22.0,2,64,0.53
2026-06-05 02:27:39,2026-06-05 02:27:39,2026-06-05 02:27:39,14.0,1,58,0.0
2026-06-05 02:27:47,2026-06-05 02:27:47,2026-06-05 02:27:47,17.0,2,61,0.0
2026-06-05 02:27:55,2026-06-05 02:27:59,2026-06-05 02:27:59,17.0,1,57,0.07
2026-06-05 02:28:09,2026-06-05 02:28:15,2026-06-05 02:28:15,23.0,2,63,0.1
2026-06-05 02:28:32,2026-06-05 02:28:32,2026-06-05 02:28:32,12.0,1,59,0.0
2026-06-05 02:28:39,2026-06-05 02:28:39,2026-06-05 02:28:39,21.0,3,67,0.0
2026-06-05 02:28:42,2026-06-05 02:28:42,2026-06-05 02:28:42,19.0,1,57,0.0
2026-06-05 02:28:45,2026-06-05 02:28:47,2026-06-05 02:28:47,25.0,2,64,0.03
2026-06-05 02:28:52,2026-06-05 02:29:00,2026-06-05 02:28:52,11.0,1,58,0.13
2026-06-05 02:29:04,2026-06-05 02:29:04,2026-06-05 02:29:04,23.0,2,61,0.0
2026-06-05 02:29:08,2026-06-05 02:29:08,2026-06-05 02:29:08,21.0,3,68,0.0
2026-06-05 02:29:16,2026-06-05 02:29:23,2026-06-05 02:29:20,21.0,2,61,0.12
2026-06-05 02:29:30,2026-06-05 02:29:36,2026-06-05 02:29:36,19.0,1,58,0.1
2026-06-05 02:29:44,2026-06-05 02:29:44,2026-06-05 02:29:44,15.0,2,61,0.0
2026-06-05 02:30:00,2026-06-05 02:30:00,2026-06-05 02:30:00,12.0,1,58,0.0
2026-06-05 02:30:07,2026-06-05 02:30:07,2026-06-05 02:30:07,15.0,2,62,0.0
2026-06-05 02:30:13,2026-06-05 02:30:24,2026-06-05 02:30:13,20.0,1,59,0.18
2026-06-05 02:30:45,2026-06-05 02:31:09,2026-06-05 02:30:45,21.0,2,64,0.4
2026-06-05 02:31:11,2026-06-05 02:31:55,2026-06-05 02:31:25,20.0,1,59,0.73
2026-06-05 02:32:03,2026-06-05 02:32:03,2026-06-05 02:32:03,15.0,2,61,0.0
2026-06-05 02:32:19,2026-06-05 02:32:42,2026-06-05 02:32:42,14.0,1,59,0.38
2026-06-05 02:32:56,2026-06-05 02:32:56,2026-06-05 02:32:56,14.0,2,61,0.0
2026-06-05 02:33:01,2026-06-05 02:33:01,2026-06-05 02:33:01,18.0,1,57,0.0
2026-06-05 02:33:04,2026-06-05 02:33:04,2026-06-05 02:33:04,15.0,2,62,0.0
2026-06-05 02:33:35,2026-06-05 02:34:06,2026-06-05 02:33:43,19.0,1,58,0.52
2026-06-05 02:34:14,2026-06-05 02:34:53,2026-06-05 02:34:14,14.0,2,61,0.65
2026-06-05 02:35:02,2026-06-05 02:35:17,2026-06-05 02:35:17,15.0,1,59,0.25
2026-06-05 02:35:24,2026-06-05 02:35:34,2026-06-05 02:35:34,19.0,2,62,0.17
2026-06-05 02:35:53,2026-06-05 02:35:58,2026-06-05 02:35:58,18.0,1,58,0.08
2026-06-05 02:36:01,2026-06-05 02:36:01,2026-06-05 02:36:01,16.0,2,64,0.0
2026-06-05 02:36:10,2026-06-05 02:37:28,2026-06-05 02:37:04,19.0,1,60,1.3
2026-06-05 02:37:44,2026-06-05 02:37:44,2026-06-05 02:37:44,13.0,2,61,0.0
2026-06-05 02:38:00,2026-06-05 02:38:00,2026-06-05 02:38:00,14.0,1,57,0.0
2026-06-05 02:38:08,2026-06-05 02:38:16,2026-06-05 02:38:08,13.0,2,62,0.13
2026-06-05 02:38:29,2026-06-05 02:39:25,2026-06-05 02:38:56,16.0,1,59,0.93
2026-06-05 02:39:49,2026-06-05 02:39:49,2026-06-05 02:39:49,12.0,2,62,0.0
2026-06-05 02:39:56,2026-06-05 02:40:05,2026-06-05 02:39:56,9.0,1,59,0.15
2026-06-05 02:40:20,2026-06-05 02:40:20,2026-06-05 02:40:20,13.0,2,64,0.0
2026-06-05 02:40:21,2026-06-05 02:40:21,2026-06-05 02:40:21,15.0,1,58,0.0
2026-06-05 02:40:27,2026-06-05 02:40:30,2026-06-05 02:40:30,20.0,2,61,0.05
2026-06-05 02:40:34,2026-06-05 02:41:22,2026-06-05 02:41:22,17.0,1,58,0.8
2026-06-05 02:41:30,2026-06-05 02:41:30,2026-06-05 02:41:30,12.0,2,63,0.0
2026-06-05 02:41:35,2026-06-05 02:42:57,2026-06-05 02:42:57,18.0,1,60,1.37
2026-06-05 02:43:06,2026-06-05 02:43:06,2026-06-05 02:43:06,15.0,2,61,0.0
2026-06-05 02:43:21,2026-06-05 02:43:36,2026-06-05 02:43:29,13.0,1,60,0.25
2026-06-05 02:44:08,2026-06-05 02:44:08,2026-06-05 02:44:08,12.0,2,64,0.0
2026-06-05 02:44:10,2026-06-05 02:44:23,2026-06-05 02:44:16,14.0,1,59,0.22
2026-06-05 02:44:32,2026-06-05 02:44:32,2026-06-05 02:44:32,13.0,2,63,0.0
2026-06-05 02:44:38,2026-06-05 02:45:03,2026-06-05 02:45:03,16.0,1,60,0.42
2026-06-05 02:45:10,2026-06-05 02:45:10,2026-06-05 02:45:10,12.0,2,62,0.0
2026-06-05 02:45:24,2026-06-05 02:45:46,2026-06-05 02:45:46,18.0,1,59,0.37
2026-06-05 02:45:50,2026-06-05 02:45:57,2026-06-05 02:45:57,13.0,2,64,0.12
2026-06-05 02:46:05,2026-06-05 02:46:05,2026-06-05 02:46:05,9.0,1,60,0.0
2026-06-05 02:46:21,2026-06-05 02:46:27,2026-06-05 02:46:23,14.0,2,64,0.1
2026-06-05 02:46:31,2026-06-05 02:47:38,2026-06-05 02:47:35,18.0,1,60,1.12
2026-06-05 02:47:47,2026-06-05 02:47:47,2026-06-05 02:47:47,16.0,3,67,0.0
2026-06-05 02:47:54,2026-06-05 02:47:54,2026-06-05 02:47:54,9.0,1,57,0.0
2026-06-05 02:48:01,2026-06-05 02:48:32,2026-06-05 02:48:10,20.0,2,64,0.52
2026-06-05 02:48:40,2026-06-05 02:48:52,2026-06-05 02:48:40,14.0,1,58,0.2
2026-06-05 02:49:12,2026-06-05 02:49:12,2026-06-05 02:49:12,9.0,2,63,0.0
2026-06-05 02:49:17,2026-06-05 02:49:17,2026-06-05 02:49:17,9.0,1,60,0.0
2026-06-05 02:49:25,2026-06-05 02:49:33,2026-06-05 02:49:33,13.0,2,61,0.13
2026-06-05 02:49:34,2026-06-05 02:49:34,2026-06-05 02:49:34,13.0,1,58,0.0
2026-06-05 02:49:41,2026-06-05 02:49:58,2026-06-05 02:49:41,18.0,2,65,0.28
2026-06-05 02:50:02,2026-06-05 02:50:33,2026-06-05 02:50:02,13.0,1,59,0.52
2026-06-05 02:50:50,2026-06-05 02:50:50,2026-06-05 02:50:50,12.0,2,62,0.0
2026-06-05 02:50:59,2026-06-05 02:51:39,2026-06-05 02:51:37,15.0,1,59,0.67
2026-06-05 02:51:46,2026-06-05 02:51:46,2026-06-05 02:51:46,10.0,2,63,0.0
2026-06-05 02:51:54,2026-06-05 02:52:21,2026-06-05 02:51:54,17.0,1,59,0.45
2026-06-05 02:52:29,2026-06-05 02:52:29,2026-06-05 02:52:29,10.0,2,61,0.0
2026-06-05 02:52:41,2026-06-05 02:53:08,2026-06-05 02:53:08,13.0,1,59,0.45
2026-06-05 02:53:21,2026-06-05 02:53:21,2026-06-05 02:53:21,12.0,3,65,0.0
2026-06-05 02:53:29,2026-06-05 02:54:10,2026-06-05 02:54:08,14.0,1,60,0.68
2026-06-05 02:54:14,2026-06-05 02:54:22,2026-06-05 02:54:22,13.0,2,64,0.13
2026-06-05 02:54:54,2026-06-05 02:55:01,2026-06-05 02:54:54,12.0,1,58,0.12
2026-06-05 02:55:11,2026-06-05 02:55:11,2026-06-05 02:55:11,10.0,2,61,0.0
2026-06-05 02:55:26,2026-06-05 02:56:38,2026-06-05 02:55:34,15.0,1,60,1.2
2026-06-05 02:56:46,2026-06-05 02:56:54,2026-06-05 02:56:54,12.0,2,63,0.13
2026-06-05 02:57:02,2026-06-05 02:57:02,2026-06-05 02:57:02,7.0,1,59,0.0
2026-06-05 02:57:10,2026-06-05 02:57:10,2026-06-05 02:57:10,13.0,2,62,0.0
2026-06-05 02:57:18,2026-06-05 02:58:00,2026-06-05 02:57:36,14.0,1,59,0.7
2026-06-05 02:58:03,2026-06-05 02:58:24,2026-06-05 02:58:24,11.0,2,65,0.35
2026-06-05 02:58:36,2026-06-05 02:59:11,2026-06-05 02:58:36,13.0,1,59,0.58
2026-06-05 02:59:17,2026-06-05 02:59:17,2026-06-05 02:59:17,11.0,2,62,0.0
2026-06-05 02:59:25,2026-06-05 02:59:30,2026-06-05 02:59:25,13.0,1,58,0.08
2026-06-05 02:59:31,2026-06-05 02:59:31,2026-06-05 02:59:31,18.0,2,60,0.0
2026-06-05 02:59:34,2026-06-05 02:59:56,2026-06-05 02:59:40,11.0,1,59,0.37
2026-06-05 03:00:02,2026-06-05 03:00:18,2026-06-05 03:00:02,12.0,2,64,0.27
2026-06-05 03:00:31,2026-06-05 03:00:31,2026-06-05 03:00:31,8.0,1,57,0.0
2026-06-05 03:00:39,2026-06-05 03:00:39,2026-06-05 03:00:39,11.0,2,62,0.0
2026-06-05 03:00:47,2026-06-05 03:01:01,2026-06-05 03:00:47,13.0,1,59,0.23
2026-06-05 03:01:11,2026-06-05 03:01:11,2026-06-05 03:01:11,11.0,2,62,0.0
2026-06-05 03:01:17,2026-06-05 03:01:17,2026-06-05 03:01:17,9.0,1,58,0.0
2026-06-05 03:01:25,2026-06-05 03:01:25,2026-06-05 03:01:25,11.0,2,61,0.0
2026-06-05 03:01:33,2026-06-05 03:02:22,2026-06-05 03:01:41,11.0,1,60,0.82
2026-06-05 03:02:29,2026-06-05 03:02:29,2026-06-05 03:02:29,12.0,3,66,0.0
2026-06-05 03:02:33,2026-06-05 03:02:38,2026-06-05 03:02:38,14.0,1,58,0.08
2026-06-05 03:02:44,2026-06-05 03:02:52,2026-06-05 03:02:44,13.0,2,65,0.13
2026-06-05 03:03:01,2026-06-05 03:04:41,2026-06-05 03:03:01,14.0,1,60,1.67
2026-06-05 03:04:49,2026-06-05 03:04:49,2026-06-05 03:04:49,15.0,3,67,0.0
2026-06-05 03:04:57,2026-06-05 03:04:57,2026-06-05 03:04:57,14.0,2,65,0.0
2026-06-05 03:05:12,2026-06-05 03:05:46,2026-06-05 03:05:20,14.0,1,60,0.57
2026-06-05 03:06:05,2026-06-05 03:06:05,2026-06-05 03:06:05,13.0,2,61,0.0
2026-06-05 03:06:09,2026-06-05 03:06:39,2026-06-05 03:06:29,14.0,1,59,0.5
2026-06-05 03:06:45,2026-06-05 03:06:52,2026-06-05 03:06:45,11.0,2,62,0.12
2026-06-05 03:07:01,2026-06-05 03:07:32,2026-06-05 03:07:08,15.0,1,60,0.52
2026-06-05 03:07:40,2026-06-05 03:07:40,2026-06-05 03:07:40,12.0,3,65,0.0
2026-06-05 03:07:48,2026-06-05 03:07:48,2026-06-05 03:07:48,10.0,2,63,0.0
2026-06-05 03:07:52,2026-06-05 03:07:52,2026-06-05 03:07:52,13.0,1,57,0.0
2026-06-05 03:07:56,2026-06-05 03:07:56,2026-06-05 03:07:56,10.0,2,62,0.0
2026-06-05 03:07:59,2026-06-05 03:08:07,2026-06-05 03:08:04,15.0,1,59,0.13
2026-06-05 03:08:14,2026-06-05 03:08:19,2026-06-05 03:08:14,19.0,2,63,0.08
2026-06-05 03:08:35,2026-06-05 03:09:26,2026-06-05 03:09:10,12.0,1,60,0.85
2026-06-05 03:09:32,2026-06-05 03:09:32,2026-06-05 03:09:32,12.0,2,63,0.0
2026-06-05 03:09:54,2026-06-05 03:09:54,2026-06-05 03:09:54,13.0,1,57,0.0
2026-06-05 03:10:06,2026-06-05 03:10:06,2026-06-05 03:10:06,18.0,2,63,0.0
2026-06-05 03:10:20,2026-06-05 03:10:20,2026-06-05 03:10:20,6.0,1,56,0.0
2026-06-05 03:10:23,2026-06-05 03:10:23,2026-06-05 03:10:23,12.0,2,60,0.0
2026-06-05 03:10:32,2026-06-05 03:10:32,2026-06-05 03:10:32,8.0,1,60,0.0
2026-06-05 03:10:40,2026-06-05 03:10:47,2026-06-05 03:10:47,13.0,2,62,0.12
2026-06-05 03:10:55,2026-06-05 03:11:22,2026-06-05 03:11:22,16.0,1,60,0.45
2026-06-05 03:11:27,2026-06-05 03:11:35,2026-06-05 03:11:35,11.0,2,63,0.13
2026-06-05 03:11:42,2026-06-05 03:11:58,2026-06-05 03:11:58,9.0,1,58,0.27
2026-06-05 03:12:06,2026-06-05 03:12:30,2026-06-05 03:12:06,12.0,2,64,0.4
2026-06-05 03:12:49,2026-06-05 03:12:49,2026-06-05 03:12:49,14.0,1,59,0.0
2026-06-05 03:12:54,2026-06-05 03:12:54,2026-06-05 03:12:54,13.0,2,64,0.0
2026-06-05 03:13:10,2026-06-05 03:13:50,2026-06-05 03:13:10,14.0,1,60,0.67
2026-06-05 03:13:58,2026-06-05 03:13:58,2026-06-05 03:13:58,13.0,2,64,0.0
2026-06-05 03:14:06,2026-06-05 03:14:20,2026-06-05 03:14:13,14.0,1,59,0.23
2026-06-05 03:14:29,2026-06-05 03:14:29,2026-06-05 03:14:29,11.0,2,61,0.0
2026-06-05 03:14:37,2026-06-05 03:14:43,2026-06-05 03:14:37,13.0,1,58,0.1
2026-06-05 03:14:45,2026-06-05 03:14:45,2026-06-05 03:14:45,12.0,3,65,0.0
2026-06-05 03:14:53,2026-06-05 03:14:53,2026-06-05 03:14:53,12.0,2,62,0.0
2026-06-05 03:15:01,2026-06-05 03:15:15,2026-06-05 03:15:15,10.0,1,60,0.23
2026-06-05 03:15:23,2026-06-05 03:15:23,2026-06-05 03:15:23,16.0,3,69,0.0
2026-06-05 03:15:31,2026-06-05 03:16:51,2026-06-05 03:16:19,15.0,2,63,1.33
2026-06-05 03:16:59,2026-06-05 03:16:59,2026-06-05 03:16:59,13.0,3,66,0.0
2026-06-05 03:17:07,2026-06-05 03:17:27,2026-06-05 03:17:07,14.0,1,60,0.33
2026-06-05 03:17:30,2026-06-05 03:17:30,2026-06-05 03:17:30,11.0,2,62,0.0
2026-06-05 03:17:38,2026-06-05 03:17:38,2026-06-05 03:17:38,8.0,1,59,0.0
2026-06-05 03:17:46,2026-06-05 03:17:46,2026-06-05 03:17:46,10.0,2,63,0.0
2026-06-05 03:17:50,2026-06-05 03:17:50,2026-06-05 03:17:50,15.0,1,58,0.0
2026-06-05 03:17:53,2026-06-05 03:18:02,2026-06-05 03:18:02,13.0,2,64,0.15
2026-06-05 03:18:10,2026-06-05 03:18:10,2026-06-05 03:18:10,10.0,1,60,0.0
2026-06-05 03:18:15,2026-06-05 03:18:15,2026-06-05 03:18:15,18.0,2,62,0.0
2026-06-05 03:18:18,2026-06-05 03:18:18,2026-06-05 03:18:18,11.0,1,60,0.0
2026-06-05 03:18:26,2026-06-05 03:18:26,2026-06-05 03:18:26,12.0,2,63,0.0
2026-06-05 03:18:28,2026-06-05 03:20:47,2026-06-05 03:18:41,17.0,1,60,2.32
2026-06-05 03:20:55,2026-06-05 03:21:08,2026-06-05 03:20:55,11.0,2,62,0.22
2026-06-05 03:21:16,2026-06-05 03:21:16,2026-06-05 03:21:16,10.0,1,60,0.0
2026-06-05 03:21:32,2026-06-05 03:21:32,2026-06-05 03:21:32,12.0,2,63,0.0
2026-06-05 03:21:39,2026-06-05 03:22:01,2026-06-05 03:21:55,11.0,1,59,0.37
2026-06-05 03:22:03,2026-06-05 03:22:07,2026-06-05 03:22:03,11.0,2,61,0.07
2026-06-05 03:22:25,2026-06-05 03:23:23,2026-06-05 03:23:23,16.0,1,60,0.97
2026-06-05 03:23:38,2026-06-05 03:23:38,2026-06-05 03:23:38,10.0,2,62,0.0
2026-06-05 03:23:46,2026-06-05 03:23:46,2026-06-05 03:23:46,9.0,1,58,0.0
2026-06-05 03:23:54,2026-06-05 03:23:54,2026-06-05 03:23:54,14.0,2,64,0.0
2026-06-05 03:24:18,2026-06-05 03:24:26,2026-06-05 03:24:26,14.0,3,66,0.13
2026-06-05 03:24:49,2026-06-05 03:24:49,2026-06-05 03:24:49,11.0,2,61,0.0
2026-06-05 03:24:57,2026-06-05 03:25:03,2026-06-05 03:25:03,15.0,1,58,0.1
2026-06-05 03:25:10,2026-06-05 03:25:10,2026-06-05 03:25:10,9.0,2,61,0.0
2026-06-05 03:25:18,2026-06-05 03:25:18,2026-06-05 03:25:18,17.0,3,68,0.0
2026-06-05 03:25:33,2026-06-05 03:25:33,2026-06-05 03:25:33,9.0,1,60,0.0
2026-06-05 03:25:41,2026-06-05 03:25:41,2026-06-05 03:25:41,12.0,2,63,0.0
2026-06-05 03:26:05,2026-06-05 03:26:57,2026-06-05 03:26:57,14.0,1,59,0.87
2026-06-05 03:27:03,2026-06-05 03:27:03,2026-06-05 03:27:03,10.0,2,64,0.0
2026-06-05 03:27:19,2026-06-05 03:27:54,2026-06-05 03:27:19,15.0,1,60,0.58
2026-06-05 03:27:59,2026-06-05 03:27:59,2026-06-05 03:27:59,12.0,2,63,0.0
2026-06-05 03:28:01,2026-06-05 03:28:13,2026-06-05 03:28:03,16.0,1,60,0.2
2026-06-05 03:28:14,2026-06-05 03:28:36,2026-06-05 03:28:20,20.0,2,65,0.37
